pp_acc,fips_code,pp_std_cc,county,jurisdiction_type,coder,pp_acc_cc,make,vbm_acc,pp_acc_pc,source,state,other,pp_std_pc,ev_acc,abs_ballots,division,equip_type,date_obtained,population,all_vbm,ev_std,pp_std,prov_ballots,model
TRUE,5500963075,,Brown County,Town,Warren Stewart,,Election Systems & Software,,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Pittsfield,Ballot Marking Device or System,"March 31, 2016","258,718",,,,,AutoMARK
,5500965675,,Brown County,Village,Warren Stewart,,Election Systems & Software,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Pulaski,Optical Scan,"March 31, 2016","258,718",,,TRUE,,DS200
TRUE,5500965675,,Brown County,Village,Warren Stewart,,Election Systems & Software,,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Pulaski,Ballot Marking Device or System,"March 31, 2016","258,718",,,,,AutoMARK
,5500968875,,Brown County,Town,Warren Stewart,,Election Systems & Software,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Rockland,Optical Scan,"March 31, 2016","258,718",,,TRUE,,DS200
TRUE,5500968875,,Brown County,Town,Warren Stewart,,Election Systems & Software,,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Rockland,Ballot Marking Device or System,"March 31, 2016","258,718",,,,,AutoMARK
,5500972200,,Brown County,Town,Warren Stewart,,Election Systems & Software,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Scott,Optical Scan,"March 31, 2016","258,718",,,TRUE,,DS200
TRUE,5500972200,,Brown County,Town,Warren Stewart,,Election Systems & Software,,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Scott,Ballot Marking Device or System,"March 31, 2016","258,718",,,,,AutoMARK
,5500977975,,Brown County,Village,Warren Stewart,,Election Systems & Software,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Suamico,Optical Scan,"March 31, 2016","258,718",,,TRUE,,DS200
TRUE,5500977975,,Brown County,Village,Warren Stewart,,Election Systems & Software,,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Suamico,Ballot Marking Device or System,"March 31, 2016","258,718",,,,,AutoMARK
,5500989150,,Brown County,Village,Warren Stewart,,Election Systems & Software,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Wrightstown,Optical Scan,"March 31, 2016","258,718",,,TRUE,,DS200
TRUE,5500989150,,Brown County,Village,Warren Stewart,,Election Systems & Software,,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Wrightstown,Ballot Marking Device or System,"March 31, 2016","258,718",,,,,AutoMARK
,5500989175,,Brown County,Town,Warren Stewart,,Election Systems & Software,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Wrightstown,Optical Scan,"March 31, 2016","258,718",,,TRUE,,DS200
TRUE,5500989175,,Brown County,Town,Warren Stewart,,Election Systems & Software,,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Wrightstown,Ballot Marking Device or System,"March 31, 2016","258,718",,,,,AutoMARK
,5501101225,,Buffalo County,City,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Alma,Hand Counted Paper Ballots,"March 31, 2016","13,192",,,TRUE,,N/A
TRUE,5501101225,,Buffalo County,City,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Alma,DRE-Touchscreen,"March 31, 2016","13,192",,,,,AVC Edge
,5501101250,,Buffalo County,Town,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Alma,Hand Counted Paper Ballots,"March 31, 2016","13,192",,,TRUE,,N/A
TRUE,5501101250,,Buffalo County,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Alma,DRE-Touchscreen,"March 31, 2016","13,192",,,,,AVC Edge
,5501106675,,Buffalo County,Town,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Belvidere,Hand Counted Paper Ballots,"March 31, 2016","13,192",,,TRUE,,N/A
TRUE,5501106675,,Buffalo County,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Belvidere,DRE-Touchscreen,"March 31, 2016","13,192",,,,,AVC Edge
,5501111025,,Buffalo County,Town,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Buffalo,Hand Counted Paper Ballots,"March 31, 2016","13,192",,,TRUE,,N/A
TRUE,5501111025,,Buffalo County,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Buffalo,DRE-Touchscreen,"March 31, 2016","13,192",,,,,AVC Edge
,5501111062,,Buffalo County,City,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Buffalo City,Hand Counted Paper Ballots,"March 31, 2016","13,192",,,TRUE,,N/A
TRUE,5501111062,,Buffalo County,City,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Buffalo City,DRE-Touchscreen,"March 31, 2016","13,192",,,,,AVC Edge
,5501112500,,Buffalo County,Town,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Canton,Hand Counted Paper Ballots,"March 31, 2016","13,192",,,TRUE,,N/A
TRUE,5501112500,,Buffalo County,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Canton,DRE-Touchscreen,"March 31, 2016","13,192",,,,,AVC Edge
,5501116025,,Buffalo County,Village,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Cochrane,Hand Counted Paper Ballots,"March 31, 2016","13,192",,,TRUE,,N/A
TRUE,5501116025,,Buffalo County,Village,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Cochrane,DRE-Touchscreen,"March 31, 2016","13,192",,,,,AVC Edge
,5501117737,,Buffalo County,Town,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Cross,Hand Counted Paper Ballots,"March 31, 2016","13,192",,,TRUE,,N/A
TRUE,5501117737,,Buffalo County,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Cross,DRE-Touchscreen,"March 31, 2016","13,192",,,,,AVC Edge
,5501120575,,Buffalo County,Town,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Dover,Hand Counted Paper Ballots,"March 31, 2016","13,192",,,TRUE,,N/A
TRUE,5501120575,,Buffalo County,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Dover,DRE-Touchscreen,"March 31, 2016","13,192",,,,,AVC Edge
,5501126850,,Buffalo County,City,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Fountain City,Hand Counted Paper Ballots,"March 31, 2016","13,192",,,TRUE,,N/A
TRUE,5501126850,,Buffalo County,City,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Fountain City,DRE-Touchscreen,"March 31, 2016","13,192",,,,,AVC Edge
,5501129225,,Buffalo County,Town,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Gilmanton,Hand Counted Paper Ballots,"March 31, 2016","13,192",,,TRUE,,N/A
TRUE,5501129225,,Buffalo County,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Gilmanton,DRE-Touchscreen,"March 31, 2016","13,192",,,,,AVC Edge
,5501129375,,Buffalo County,Town,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Glencoe,Hand Counted Paper Ballots,"March 31, 2016","13,192",,,TRUE,,N/A
TRUE,5501129375,,Buffalo County,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Glencoe,DRE-Touchscreen,"March 31, 2016","13,192",,,,,AVC Edge
,5501144300,,Buffalo County,Town,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Lincoln,Hand Counted Paper Ballots,"March 31, 2016","13,192",,,TRUE,,N/A
TRUE,5501144300,,Buffalo County,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Lincoln,DRE-Touchscreen,"March 31, 2016","13,192",,,,,AVC Edge
,5501150075,,Buffalo County,Town,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Maxville,Hand Counted Paper Ballots,"March 31, 2016","13,192",,,TRUE,,N/A
TRUE,5501150075,,Buffalo County,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Maxville,DRE-Touchscreen,"March 31, 2016","13,192",,,,,AVC Edge
,5501152175,,Buffalo County,Town,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Milton,Hand Counted Paper Ballots,"March 31, 2016","13,192",,,TRUE,,N/A
TRUE,5501152175,,Buffalo County,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Milton,DRE-Touchscreen,"March 31, 2016","13,192",,,,,AVC Edge
,5501153450,,Buffalo County,Town,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Modena,Hand Counted Paper Ballots,"March 31, 2016","13,192",,,TRUE,,N/A
TRUE,5501153450,,Buffalo County,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Modena,DRE-Touchscreen,"March 31, 2016","13,192",,,,,AVC Edge
,5501153600,,Buffalo County,City,Warren Stewart,,Sequoia (Dominion),,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Mondovi,Optical Scan,"March 31, 2016","13,192",,,TRUE,,Optech Insight
TRUE,5501153600,,Buffalo County,City,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Mondovi,DRE-Touchscreen,"March 31, 2016","13,192",,,,,AVC Edge
,5501153625,,Buffalo County,Town,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Mondovi,Hand Counted Paper Ballots,"March 31, 2016","13,192",,,TRUE,,N/A
TRUE,5501153625,,Buffalo County,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Mondovi,DRE-Touchscreen,"March 31, 2016","13,192",,,,,AVC Edge
,5501153850,,Buffalo County,Town,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Montana,Hand Counted Paper Ballots,"March 31, 2016","13,192",,,TRUE,,N/A
TRUE,5501153850,,Buffalo County,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Montana,DRE-Touchscreen,"March 31, 2016","13,192",,,,,AVC Edge
,5501155450,,Buffalo County,Town,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Naples,Hand Counted Paper Ballots,"March 31, 2016","13,192",,,TRUE,,N/A
TRUE,5501155450,,Buffalo County,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Naples,DRE-Touchscreen,"March 31, 2016","13,192",,,,,AVC Edge
,5501155950,,Buffalo County,Village,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Nelson,Hand Counted Paper Ballots,"March 31, 2016","13,192",,,TRUE,,N/A
TRUE,5501155950,,Buffalo County,Village,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Nelson,DRE-Touchscreen,"March 31, 2016","13,192",,,,,AVC Edge
,5501155975,,Buffalo County,Town,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Nelson,Hand Counted Paper Ballots,"March 31, 2016","13,192",,,TRUE,,N/A
TRUE,5501155975,,Buffalo County,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Nelson,DRE-Touchscreen,"March 31, 2016","13,192",,,,,AVC Edge
,5501184325,,Buffalo County,Town,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Waumandee,Hand Counted Paper Ballots,"March 31, 2016","13,192",,,TRUE,,N/A
TRUE,5501184325,,Buffalo County,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Waumandee,DRE-Touchscreen,"March 31, 2016","13,192",,,,,AVC Edge
,5501301900,,Burnett County,Town,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Anderson,Hand Counted Paper Ballots,"March 31, 2016","15,159",,,TRUE,,N/A
TRUE,5501301900,,Burnett County,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Anderson,DRE-Touchscreen,"March 31, 2016","15,159",,,,,AVC Edge
,5501308025,,Burnett County,Town,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Blaine,Hand Counted Paper Ballots,"March 31, 2016","15,159",,,TRUE,,N/A
TRUE,5501308025,,Burnett County,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Blaine,DRE-Touchscreen,"March 31, 2016","15,159",,,,,AVC Edge
,5501318750,,Burnett County,Town,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Daniels,Hand Counted Paper Ballots,"March 31, 2016","15,159",,,TRUE,,N/A
TRUE,5501318750,,Burnett County,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Daniels,DRE-Touchscreen,"March 31, 2016","15,159",,,,,AVC Edge
,5501319925,,Burnett County,Town,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Dewey,Hand Counted Paper Ballots,"March 31, 2016","15,159",,,TRUE,,N/A
TRUE,5501319925,,Burnett County,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Dewey,DRE-Touchscreen,"March 31, 2016","15,159",,,,,AVC Edge
,5501330450,,Burnett County,Village,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Grantsburg,Hand Counted Paper Ballots,"March 31, 2016","15,159",,,TRUE,,N/A
TRUE,5501330450,,Burnett County,Village,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Grantsburg,DRE-Touchscreen,"March 31, 2016","15,159",,,,,AVC Edge
,5501330475,,Burnett County,Town,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Grantsburg,Hand Counted Paper Ballots,"March 31, 2016","15,159",,,TRUE,,N/A
TRUE,5501330475,,Burnett County,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Grantsburg,DRE-Touchscreen,"March 31, 2016","15,159",,,,,AVC Edge
,5501337650,,Burnett County,Town,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Jackson,Hand Counted Paper Ballots,"March 31, 2016","15,159",,,TRUE,,N/A
TRUE,5501337650,,Burnett County,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Jackson,DRE-Touchscreen,"March 31, 2016","15,159",,,,,AVC Edge
,5501340975,,Burnett County,Town,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,La Follette,Hand Counted Paper Ballots,"March 31, 2016","15,159",,,TRUE,,N/A
TRUE,5501340975,,Burnett County,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,La Follette,DRE-Touchscreen,"March 31, 2016","15,159",,,,,AVC Edge
,5501344325,,Burnett County,Town,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Lincoln,Hand Counted Paper Ballots,"March 31, 2016","15,159",,,TRUE,,N/A
TRUE,5501344325,,Burnett County,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Lincoln,DRE-Touchscreen,"March 31, 2016","15,159",,,,,AVC Edge
,5501350650,,Burnett County,Town,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Meenon,Hand Counted Paper Ballots,"March 31, 2016","15,159",,,TRUE,,N/A
TRUE,5501350650,,Burnett County,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Meenon,DRE-Touchscreen,"March 31, 2016","15,159",,,,,AVC Edge
,5501359075,,Burnett County,Town,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Oakland,Hand Counted Paper Ballots,"March 31, 2016","15,159",,,TRUE,,N/A
TRUE,5501359075,,Burnett County,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Oakland,DRE-Touchscreen,"March 31, 2016","15,159",,,,,AVC Edge
,5501369325,,Burnett County,Town,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Roosevelt,Hand Counted Paper Ballots,"March 31, 2016","15,159",,,TRUE,,N/A
TRUE,5501369325,,Burnett County,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Roosevelt,DRE-Touchscreen,"March 31, 2016","15,159",,,,,AVC Edge
,5501370225,,Burnett County,Town,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Rusk,Hand Counted Paper Ballots,"March 31, 2016","15,159",,,TRUE,,N/A
TRUE,5501370225,,Burnett County,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Rusk,DRE-Touchscreen,"March 31, 2016","15,159",,,,,AVC Edge
,5501371450,,Burnett County,Town,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Sand Lake,Hand Counted Paper Ballots,"March 31, 2016","15,159",,,TRUE,,N/A
TRUE,5501371450,,Burnett County,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Sand Lake,DRE-Touchscreen,"March 31, 2016","15,159",,,,,AVC Edge
,5501372225,,Burnett County,Town,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Scott,Hand Counted Paper Ballots,"March 31, 2016","15,159",,,TRUE,,N/A
TRUE,5501372225,,Burnett County,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Scott,DRE-Touchscreen,"March 31, 2016","15,159",,,,,AVC Edge
,5501374175,,Burnett County,Village,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Siren,Hand Counted Paper Ballots,"March 31, 2016","15,159",,,TRUE,,N/A
TRUE,5501374175,,Burnett County,Village,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Siren,DRE-Touchscreen,"March 31, 2016","15,159",,,,,AVC Edge
,5501374200,,Burnett County,Town,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Siren,Hand Counted Paper Ballots,"March 31, 2016","15,159",,,TRUE,,N/A
TRUE,5501374200,,Burnett County,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Siren,DRE-Touchscreen,"March 31, 2016","15,159",,,,,AVC Edge
